CO2
Series Name,Series Code,Country Name,Country Code,1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Egypt, Arab Rep.",EGY,0.584380493460861,0.628345953870692,0.652672002165842,0.706632688744616,0.64491559293044,0.692786858309077,0.806757955858006,0.87501471866611,0.93889977405919,0.952470163100181,1.01609913163645,1.0445799531613,1.14816451030203,1.24119481337612,1.22177652739071,1.33084449211633,1.29799955061775,1.47354366162491,1.43889249630229,1.39574583131754,1.31744771753511,1.35288643921583,1.37076952924785,1.38518493606965,1.55570214342,1.39637666442691,1.53565174363655,1.60421375370747,1.66741229733526,1.84656518540733,1.85724605447059,2.05321770924242,1.78826768951786,1.77930314737308,2.03173664517542,2.0346164249717,2.2139825780744,2.32311769766975,2.41706996432642,2.49367356471682,2.54803689780555,2.44940070070245,2.56909184690507,2.51171532929487,2.41403693290307,2.23273200470305,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,El Salvador,SLV,0.333192333563891,0.389355710267275,0.400737495089599,0.43427768507766,0.49673180686482,0.485891543891278,0.507504527411418,0.520588571824098,0.527424259955957,0.540108320579216,0.529996814544652,0.464851167489339,0.392918340703811,0.373104942374881,0.396087147901064,0.329734029831442,0.402590986441236,0.398050230932109,0.483381966426688,0.481477902796539,0.49780813836552,0.476633272480356,0.593754668022413,0.612709951012892,0.691259611869788,0.826108938299893,0.8931984863021,0.803010858817794,0.952760253408986,1.00248889011542,0.974964609846008,0.975303060359352,1.00352083328412,1.01298410502545,1.09323403753405,1.05679391254387,1.06638943061798,1.12614569301998,1.14289520964458,1.06748971421601,1.04632145906758,1.04426221422652,1.07047712866198,1.06813421711041,0.994280785244978,0.998428943780015,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Equatorial Guinea,GNQ,0.14475,0.120632142692659,0.220869611773288,0.303998949917271,0.105659724973527,0.19316629730106,0.243702111024238,0.25140545728781,0.257433224863311,0.290694181359991,0.257620464501198,0.234754670326373,0.263539531118794,0.25766784948881,0.20226407013491,0.243322314448412,0.18745420569241,0.218615099871824,0.258521963230552,0.269249368925033,0.288583935861492,0.157461568556352,0.330396231515087,0.352544123631128,0.214010120245462,0.068885697706941,0.258360039293996,0.220367042548943,0.540008574730642,0.295465288670205,0.800503635457311,0.75011918882314,4.89965899700158,7.56364978492794,8.76345199398833,7.2782596809536,6.28669108180405,6.06261727274581,5.83730301197415,5.23102550996701,5.12469512499459,4.95856148378776,6.20918921055112,4.9607347232472,4.79661245265526,4.76396715246517,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.390101107540017,0.424224510961237,0.460782421200621,0.394232998766843,0.267575434003858,0.276982933353595,0.265537319578994,0.265599089072321,0.243869752339526,0.27915168669571,0.283134477019108,0.271133872179134,0.192258939999075,0.193351923687885,0.135292490904502,0.164549091002333,0.161927306505259,0.184834839880372,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5760512585359,13.0567394493644,13.0205461281054,12.1958174455011,12.9625217399904,12.9383302311125,11.7669410946531,10.9041132347991,10.6362516419289,11.2167089902494,10.7935041867546,12.4933538578265,12.6839903122821,12.3670151870237,12.0099620584938,13.9548840886714,13.0818344314893,10.9143201837372,13.5996890666366,14.0167329722872,13.3240003749917,15.0937179674916,14.848819173174,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eswatini,SWZ,0.726837445999613,0.85031292535936,0.90027861803652,0.834432072536479,0.787078772268727,0.643002873652137,0.675047972739078,0.647202574093433,0.640722579190621,0.80036959163035,0.787193721791612,0.792213425691238,0.717270455965022,0.69286341457993,0.41611985616034,0.494190945724403,0.629455856268238,0.633468998542002,0.582893865076566,0.563958447493305,0.546486129739627,0.517219911967121,0.386106858669342,0.304528410263981,0.148711397692479,0.533311297679646,0.4905997900395,0.360685472782885,1.24843630958683,1.23865160146053,1.24679209904759,1.18168553909502,1.12874293736539,1.1047142510885,1.01821075828948,1.00403493762947,0.989177928135543,0.980375294857986,1.01992802967817,1.04427660496502,0.988300344124214,0.974572634121466,0.978293558401242,1.11781378093706,1.00207942482741,1.09840450548437,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.0603371264638123,0.0582020946133632,0.0633135356057373,0.0467183290797419,0.0564759831453524,0.0545538055007835,0.0371577187038085,0.0355319278478251,0.0312343104296654,0.0403449491415971,0.0535890388366042,0.0518614175655415,0.0518695979560993,0.0400448187291514,0.0483579363103908,0.0422817921962797,0.0446511537977791,0.0527780632622938,0.0595802865737451,0.0597276599254873,0.0611004220905471,0.0630209970730581,0.0601681085509245,0.0576895407039396,0.0568329080133983,0.040603415690307,0.0449312356905358,0.0485748731436448,0.050264786277735,0.0515076504785233,0.0490696169295025,0.0536000982350963,0.0638610012881124,0.0644607387025288,0.0691018379454987,0.071325206168872,0.0670514650013672,0.0701264196761017,0.0745451329832873,0.0793402884248181,0.077785188625565,0.0751475890610818,0.0857152790904745,0.0923403936056533,0.111487261964663,0.118240576234369,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Faroe Islands,FRO,5.51428571428571,6.58027634648414,6.59833240407522,5.87822166562304,6.26496149751158,7.36093023255814,8.43519213540279,7.91021523416902,9.66053543456591,9.3963750058771,11.188210359605,9.73083046819115,10.063807890223,10.3921057404552,10.9627540010789,11.109398320376,11.406287227002,10.7245623990571,10.7599300955792,11.2758488148623,12.2839757452402,15.0483986969582,14.1637096774194,13.8868824750209,12.6021916742316,12.554932833217,12.5381260273973,13.1839964923819,12.8916717617259,13.5237330787921,13.582651391162,14.7511714988766,16.2294614549865,15.3720068596109,15.4621352673301,15.7157142857143,15.1376513976782,14.19473970539,14.4149712493466,13.1895441237976,12.0423150937082,13.1911992303509,11.8851807707588,12.340091549443,14.1651006431137,12.462906588824,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,0.848935852965643,1.00029199211621,1.03463842674015,1.06731584027824,1.13820745012975,1.18684682932006,1.08109936076417,0.823824752321902,1.28097630604249,1.16740703301536,1.35097050282745,1.25252673117091,1.66164378722038,1.25657359190758,1.04313366798104,0.832358529757324,0.814001615679112,0.841945677871643,0.660461662300165,0.765934461151149,0.870451590821895,1.11735406060889,0.912510317500248,1.0048343181516,0.995724293773337,0.977088827325698,0.983636070541961,1.04719870063974,0.999162394542445,0.962398629269006,0.973254471333977,1.03995531475723,1.29753478514605,1.09300625446945,1.28512785573893,1.65446775731788,1.33450299657743,1.47057388237284,1.38577596000909,1.05842119520536,0.927879180494754,1.42019706496026,1.26133564344854,1.22506181587827,1.33020720695742,1.35007092133099,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,8.204342329931,8.76964388174735,8.79913224362571,9.51830728004247,10.5842903284362,9.95206770002989,9.78501774404428,10.8512429152813,10.5972997542469,10.9233904566159,11.4034573078207,12.1866725528739,10.7314031938573,8.92566418469036,8.56224665538254,8.6555809400748,10.131326182539,10.8433328846555,11.6899438639304,10.549939846125,10.5924355774377,10.3771689611267,10.7104772086307,9.41552108769709,9.94837506441891,11.2460279230939,10.3201433496679,11.9586361634423,11.6605782092227,11.0582844894866,10.7295164006246,10.1284741400511,10.996742102171,11.8606758299719,13.2610969393138,12.8326749770283,10.4164380522202,12.5706384483281,12.0984818632864,10.6371591894379,9.95519427234709,11.5752816522205,10.5444747406961,9.07543335566445,8.68178012315563,8.66072124349448,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,8.01484064686913,8.44942941896354,8.8299125311702,9.1058999372229,9.70910781504057,9.31238237451311,8.28681204026078,9.32501084193584,8.82830300055618,9.24925695054644,9.63552810619086,9.1615291578132,8.20310730435212,7.84102800389232,7.54328769734704,7.19488176879745,7.0758495818246,6.76799974613927,6.58768652688968,6.4589021780636,6.74228076693955,6.45122327633513,6.67168905043982,6.21725902456699,6.089252756977,5.69923150922093,5.86411829088622,6.2809536074279,5.86281159941513,6.27126746876298,6.09815783725656,5.94666546275395,6.1530605991809,6.06866447158945,6.11599810786062,6.12007856802886,6.09959885469542,5.90626638550961,5.76638534996401,5.69050185705677,5.43835706284818,5.42898086189895,5.07791110203759,5.07506234140888,5.06217196411801,4.57318159541951,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,French Polynesia,PYF,1.51046620483056,1.7589121679714,1.98767288559389,1.8266886187099,1.70428805557594,1.70458699694305,1.62067467786304,1.94781223026359,1.96599495321357,2.16039285541008,1.89832662144264,1.91362091571484,2.08941900438738,2.07372529735378,2.51837851072851,2.66111849705949,3.3142966892056,3.32782413085685,3.26245551601424,2.99087135193918,2.77283549451785,2.18290187839224,2.12396061376555,1.99942580038119,2.01940733566905,2.05437050939089,1.96742803949173,1.94630310990365,1.9881383724313,1.93191691497171,2.095685819635,2.36152081965715,2.76973923268186,2.84261282393201,3.04733224378025,2.97953061033157,3.17415565345081,3.16108578215394,3.11258331081261,3.19399684163886,3.19345608360289,3.22034865174232,3.10950772885864,3.02631989828921,3.03856056346364,2.9556798733921,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gabon,GAB,2.48213784913251,3.53437386520599,4.73781286785334,4.47806291932046,8.52996050857253,8.59062264668164,8.29064021150948,8.63244894935304,9.33756349306105,10.9255964292991,9.52980863107163,9.13306798030642,8.82901344978353,8.58271831188721,7.03878269675446,7.44681815641244,7.63895525130938,5.84529932427345,4.60333094166504,4.82419983327193,6.24855393082902,4.73877394974976,4.64865549000136,4.91942779571485,4.84646885056779,4.15169377302543,4.26204345654069,4.28987155814925,4.20246763009731,4.25600545612579,4.00936489826963,3.82115992054447,3.81565306283053,3.54940290224052,3.51711159412494,3.46169545610672,3.51523822605316,2.91790383120116,2.79648982225014,2.7480645883546,2.70888976422117,2.96224709692514,2.95164946709525,2.91736669863438,2.9060394447988,2.75638178150547,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Gambia, The",GMB,0.105647255932699,0.102648521780323,0.115045302813543,0.134042475417626,0.122851928928408,0.11913785162379,0.183357130555077,0.177497512571598,0.197096870952585,0.233591937452224,0.237820379786241,0.247441333488166,0.239790200112838,0.237936745055765,0.230431634435353,0.237495418179012,0.228039116841121,0.203941871738122,0.216219045682249,0.209916148030097,0.196238675891594,0.184195572801391,0.181009254809993,0.174878220881287,0.176287773527565,0.170914777026755,0.175458432093569,0.170105258094084,0.164942700116449,0.171780716809692,0.180890322307857,0.186452485878836,0.186036200971418,0.20629569574317,0.199798610272945,0.196027201647548,0.190031877108919,0.193552400491377,0.214673555109986,0.217074087557754,0.219141873228373,0.241304352675335,0.242066242566203,0.238690485251791,0.220351161652606,0.253640981758284,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.14669005847953,2.0264783856977,1.25795231505874,0.494421092542664,0.905381905599641,1.02003649268388,1.16915892541416,1.04527166414253,1.11256641005648,0.939044777353774,0.851651432758202,0.954857055228386,1.10084510126447,1.29861223753475,1.58479615353988,1.66338191338282,1.34256761620071,1.63622140095254,1.6675686845653,2.12223697909803,2.26380242400253,2.1137931090135,2.41646049619644,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.62264617136,11.0633202537022,10.8142489332599,10.6283919217025,10.579466630515,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.058672497298,9.96935452533021,9.89868236878404,9.66637223430522,9.91147601151208,9.48803988827902,9.50632117752826,8.81859556166104,9.27963401169499,9.1248592104965,9.19929975724339,9.39062341958994,8.88937039483839,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ghana,GHA,0.198413617816401,0.30056362003527,0.255820748884127,0.262620141585292,0.260726855142583,0.301285841242436,0.275044848029421,0.238734053228867,0.288902589324639,0.280471841062274,0.246043289440733,0.231506796781076,0.268523034617818,0.260653946711361,0.303816530000436,0.208095981995315,0.260174412351187,0.231470925162233,0.242445905300767,0.247410669588577,0.232997176280758,0.258395412202723,0.258735848224088,0.254409794819456,0.282308706931528,0.299131416304898,0.310144311847551,0.321289121555132,0.355459117308993,0.348778536283071,0.348136137525336,0.326207374545461,0.350238103818569,0.366584428101002,0.367755038132222,0.345456770283151,0.320563087856312,0.418167076313097,0.42795606643562,0.387804781269594,0.318896741293471,0.401777969225435,0.387243552096664,0.456885977004013,0.549478567097377,0.531371737898168,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gibraltar,GIB,2.34346375062132,2.43560791442355,2.78128663035234,2.49812657537979,2.84455311973019,2.57669142742421,2.92706289287258,2.55159045725646,2.54703314149633,2.30461100820323,3.03871523749544,2.92725760851488,1.71687512540967,0.741032636152369,1.24380978224001,1.12703616432743,1.50936406668039,1.38643706606173,1.6373347071956,2.38941664666141,2.38712440470072,4.90661131505815,6.82303080421749,8.1375866851595,8.31229293809939,9.87200195790504,9.58542450857382,9.74626350488419,9.97551686615887,10.2857715297025,10.4500311179534,10.7377481738907,10.907474210493,10.8518160862252,10.9260943019505,11.6932397959184,12.0323609982239,12.5097405512164,12.3630098159143,12.6753478947525,13.7655891553702,13.8665773410749,13.4190467690111,13.7324496225406,14.5844117297875,15.6574647887324,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greece,GRC,2.90383384301686,2.74832971408672,3.14959592509871,3.55205212772995,4.17251216977863,4.04138251390144,4.29709731045269,4.67028008902772,5.04915346535132,5.09882428969203,5.37207896979742,5.33364255450218,5.21329215209649,5.32696641804347,5.64092140384723,5.76556187821481,6.1001622660882,5.93248834955168,6.34683266345652,6.77393266482567,7.35253726201244,7.28452164170849,7.17663981537854,7.26025772903919,7.23800623589026,7.41079235630208,7.45887964319396,7.56365413618882,7.85250691311411,8.18536787758865,8.05045281887672,8.47843382003456,8.63601427417748,8.59197018681489,8.76074512699864,8.86796719458015,8.98083944811261,8.82779621939824,8.89229344181771,8.66282428137396,8.27789234499236,7.54018386811447,7.18976291454789,7.24700735925025,6.33661458954141,6.18033726778447,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greenland,GRL,9.06541202672606,8.21913793103448,9.94440677966102,11.4641200828157,11.3751836734694,11.2602828282828,10.2025403225806,4.42696177062374,14.6234615384615,7.97497967479675,11.5333064516129,11.2493625498008,10.3538823529412,10.0397475728155,6.96800383877159,10.7852941176471,9.58107142857143,6.10024299065421,4.33804066543438,9.97049270072993,8.55412296564195,9.95893884892086,9.84473873873874,8.68674502712477,9.03463768115942,9.05187387387388,9.00320788530466,9.24949910554562,9.29846428571429,9.41262032085561,9.60871657754011,9.46112099644128,9.56608695652174,9.52231977247434,9.36695146657271,10.2449965735974,10.6915254237288,11.0447916299715,11.2820793917426,11.7181508308479,10.2217388988513,11.6637729549249,12.4403410089647,10.005016722408,9.80325053555937,8.98918198774314,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Grenada,GRD,0.503240858035639,0.465774014289495,0.505948779995967,0.507230030963047,0.587227364442879,0.393492933867004,0.515395593227669,0.521136922656464,0.528345173839316,0.576177596211041,0.538047404063205,0.535436696917962,0.647543788007549,0.669433646184575,0.64923608869078,0.633031063090874,0.623726812478739,0.658801688774441,0.737559837483406,0.971687729311048,1.05934546655111,1.10393331326364,1.14047273481236,1.20767766170946,1.23191489361702,1.43945768580401,1.49915244097001,1.52487599132682,1.66079533706814,1.7252918516776,1.89736605748204,1.85430746939212,1.88235237145154,1.9815118590424,2.08021729724533,1.96797224644695,2.06717879630426,2.20160483356046,2.26594733339671,2.39932294037324,2.39177041091229,2.45081095328194,2.36921794823776,2.52552910299127,2.81372839049644,2.22238342730161,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,0.417321195159758,0.408981513367979,0.422494671722764,0.456093990019805,0.481161858488696,0.489619151126381,0.547736397932894,0.501772029214388,0.56369388528532,0.595485719016093,0.660521281229133,0.619267576023974,0.531400304935868,0.47377514739408,0.405135437246543,0.425382918617508,0.427665211175647,0.438461503822196,0.462242513926206,0.4665354831596,0.469189815108947,0.549031915907629,0.532846370503002,0.61981971756012,0.56930841603704,0.672311769898185,0.688410969161806,0.624790239656065,0.697858138875719,0.786197351578807,0.784138563262638,0.85106743835994,0.8911542240946,0.908877070137985,0.866258954257589,0.908087138121072,0.959869358862092,0.94405189034189,0.921545960180367,0.81605667055155,0.827851793446376,0.797292859116729,0.791841059113562,0.784030453458232,0.874202518738834,1.1510008356966,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea,GIN,0.183143514664839,0.19064917122085,0.192769161442758,0.194010582365738,0.184302778037237,0.189814038331566,0.187789674495819,0.19464068807929,0.194881393478375,0.191835361527874,0.197822684602911,0.197974724080276,0.199229634947899,0.193567092278596,0.183510748357455,0.18381946251494,0.181650727822499,0.177180660594044,0.171298251468716,0.171627647770509,0.16945265282794,0.158172738840508,0.15711852857387,0.157795861190779,0.157905290375786,0.176588972698654,0.17755853981464,0.182765788175485,0.185214710114427,0.191262165934912,0.196216937027041,0.199353212640142,0.204325347469034,0.210126770395876,0.214915002045563,0.217742097212523,0.200466519810296,0.203297045101089,0.206886476611766,0.224791637402257,0.227060669263962,0.2554479043533,0.266742837247952,0.242354578644125,0.211075838098709,0.219671872697791,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea-Bissau,GNB,0.0847362894944736,0.0988355020789033,0.102093089297348,0.0901077508829074,0.147432297871941,0.135514746447681,0.148405525405717,0.123753116802372,0.133045325026531,0.132975540768408,0.141998590469405,0.187647839197009,0.180161147685959,0.176471023747386,0.172261857584916,0.189536648513526,0.197610997026932,0.205429109870681,0.212928127403441,0.231878419583193,0.242213694838486,0.176720898303121,0.176453251156365,0.176099377664527,0.175719722490304,0.171942315158495,0.168388048351753,0.165056313595293,0.178086727711014,0.149301221184524,0.165105667933306,0.122100955547361,0.122521607750268,0.122773830506205,0.151445681268288,0.153548708328638,0.158139085305555,0.157052833916844,0.163665577315038,0.157127889554203,0.158153971808472,0.156544828940516,0.157191765265143,0.157648791666433,0.155734208924943,0.160335468516147,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guyana,GUY,1.9659372327505,2.24202123886775,2.10149449896593,2.16378741959255,2.47174195386866,2.10722277111651,2.44846555767248,2.32439156028171,2.49140373335572,2.67123778607369,1.9604472247486,2.29377570809828,2.30321516836972,1.79771928432274,1.6005946481665,1.81169579176981,1.84198407393226,1.3671273052642,1.72832854532588,1.87102055715197,1.5886062621968,1.52440371366417,1.49739010361678,1.39606226005274,1.38580297661985,1.82650323628007,1.92191028135102,1.99546264105311,2.09965829782181,2.19890206400293,2.24028844537759,2.15586000013392,2.14054234667998,2.12204664676841,2.10135369989385,2.18327372786921,1.92647451026116,1.72947826937481,2.09269445419398,2.08682314409019,2.09411703342704,2.29482304025961,2.36980803906238,2.64078718663911,2.54999901222861,2.63239277948073,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Haiti,HTI,0.0686514417995724,0.0823387643464928,0.084791794806253,0.081112687737786,0.0857363592467407,0.0945384524682685,0.0950116172549752,0.129964527531998,0.133669863686131,0.139785222812873,0.136843552582548,0.133211404293294,0.132748036414113,0.139601236974485,0.147852592247169,0.147397761985392,0.148710494245711,0.130185175952425,0.137954119391836,0.151384912868368,0.150449095394081,0.141200443256151,0.13894394831755,0.124245764016715,0.0889632311439332,0.0395529259489209,0.116480295765913,0.131108677946229,0.170319719537188,0.150722964079328,0.160008640402392,0.161604720145996,0.182310256493951,0.208605746988571,0.194884351913191,0.219685761489595,0.225715823147682,0.226028956257421,0.251795830538977,0.248608107743884,0.231665885218338,0.213769340262583,0.219649971486052,0.225723617271799,0.231288109913657,0.271140186830838,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,0.446294293146612,0.51158263069202,0.475719258946086,0.533106439615657,0.508861433976347,0.509432247692972,0.52913134467802,0.547036505600335,0.597162691163422,0.59276942941128,0.541826877516014,0.559279760996923,0.480500374513666,0.451032823271894,0.496656062212796,0.47835883760223,0.445402543842663,0.419060152566657,0.478738121981923,0.535503131906101,0.566649400108252,0.523190811944295,0.529344675813377,0.586616185016506,0.528187131424148,0.601368544736311,0.67957198913858,0.674125746045531,0.687824187079112,0.747500404314445,0.741178534006779,0.76524710818709,0.84615824376858,0.879009101253885,0.952572210732448,1.01154064841555,1.01274100966821,0.917915046019948,1.12425917440416,1.08664376631619,0.965926430308774,0.958912385617261,1.05590866571761,1.03974902007258,1.03026679143006,1.05764802292736,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Hong Kong SAR, China",HKG,2.00817101891871,2.12202500631473,2.26439720169085,2.25163546415753,2.19158925877028,2.43919411576591,2.46981688183611,2.76851195219123,3.10483386783603,3.37513272629888,3.2223956833073,3.29103671663605,3.60587625882625,3.74257593313705,3.93174627228677,4.13988736360436,4.21797074887284,4.65161930275495,5.06631484633993,5.23894377709859,5.33714818332102,4.79162380576738,4.97901077885953,5.70548659598311,5.92524063718014,5.18328147264473,5.1120342424587,4.52541589620076,4.7314488465628,5.97539939178141,6.46588708090517,6.06746826706677,5.65317561026466,5.87722646461351,6.44182088310454,6.14851595783887,6.43926319497446,6.13332502078138,6.3215362260168,6.32072364827963,6.04470198485544,5.79112653398252,6.193079501103,6.07328764632662,6.26907896752984,6.39360052562418,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Hungary,HUN,6.06091395991522,6.77148766046522,6.68245804186664,6.67702567171057,7.00424240478027,7.07173547914249,7.1523812144082,7.54942715963511,7.81404843768768,8.25354722802121,8.05570632778757,8.10934923530887,8.08620576020123,8.11460893827352,8.33881327808516,8.51638385297469,8.08593742736798,7.85827798035927,7.95612952393731,7.38591771027511,7.25932931420886,6.71365062307764,6.41885842635973,5.82442895840729,5.97800217291335,5.6929967114152,5.84471154660704,6.01906143568794,5.91681170354831,5.76272094769723,5.7436066121418,5.46729669489807,5.59287567523423,5.51894147308371,5.82981043979043,5.6849107552221,5.75184892731434,5.69818703910193,5.57245952079302,5.46350118168737,4.84011144757125,5.02231164868321,4.79790000267757,4.4941289440849,4.25965983098088,4.2655749757664,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,6.22078586215205,6.79811483188057,7.1525876039554,7.10125420179117,8.25570255796757,8.09364385318458,7.4188201615752,7.74528284746132,8.59715327841875,8.61233263397111,8.8046337519658,8.1814647274895,7.5960477562783,6.83662020011973,6.53005987922879,7.57862895649887,6.74446676746546,7.34365079365079,7.53210173310719,7.40036838311844,7.52682596934175,7.84266519115004,6.85614650286854,6.96718341205177,7.49459854014598,7.55397506211916,7.28003723809951,8.22264573324012,7.76333687409637,7.66726510416096,7.45612713199534,7.69378211624971,7.37342789365823,7.55022728616493,7.48545701348089,7.68368290227819,7.51358455721286,7.56861499364676,7.414833454228,6.67748114449898,6.44749277077793,6.16852858593703,5.89682897929244,5.61399181830654,5.8669462942143,6.05965740746397,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,0.351187328297386,0.351488940920585,0.362529743663078,0.374899180373696,0.377193440247623,0.381064001697759,0.404751114485671,0.413696985725832,0.427724727602377,0.424114081315553,0.434690103323895,0.449266661829335,0.47364445342789,0.477490557515728,0.505276829721864,0.506132025468217,0.543976975684869,0.570556174175371,0.595939656127809,0.629950481864444,0.676937710924893,0.709000751442441,0.738482682250129,0.768813908502824,0.78034732139243,0.808723950112571,0.841937013514616,0.898163091871523,0.916859883598964,0.918329424277408,0.959258891464266,0.976601686435581,0.968514318768635,0.964275366386836,0.989271007927839,1.02186286577959,1.06531244043517,1.11860389870515,1.18965180664139,1.3062539032121,1.42778047280521,1.39327329120641,1.47308087826488,1.59466840041331,1.58860010420502,1.72767050665838,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,0.298784281970412,0.312064912080403,0.330738856240284,0.358132828828113,0.395605932565676,0.402292446487214,0.412942085943553,0.461389590137764,0.60049042943192,0.667989733876834,0.660345902045794,0.64283490739057,0.663585605004304,0.682392202476795,0.664245141705189,0.694540653618328,0.734900513752217,0.723036368373753,0.718523952931381,0.755317196327445,0.734905615115722,0.824448069167459,0.973664977060234,1.07902584378146,1.14539966023264,1.14179227448841,1.142214229256,1.26707921474099,1.37387901082682,1.04120012545705,1.15997795443149,1.24539824992904,1.37532540440013,1.41120873453109,1.43794150763443,1.51212278390845,1.51130211229007,1.50498133899166,1.61612059890716,1.76906026260816,1.87079258127473,1.77295139151422,2.46277150275409,2.56418886541464,1.94683915145255,1.81937838004494,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Iran, Islamic Rep.",IRN,2.99356922424855,3.22204705598322,3.47394306545706,3.52833243841283,4.19325294839558,4.52744235118142,4.25758135437057,4.64348787858028,4.71136663472981,4.51797733671424,4.40497283666035,3.12807814987775,2.80845422872382,3.29615627569607,3.4325574284864,3.31316138039559,3.39552627267014,3.01256708882242,3.11704206577275,3.31808448931844,3.48773673957152,3.73386416902876,3.94253605218146,3.88682085532976,3.97186223895734,4.37741797764254,4.44222509622955,4.43148645186477,4.26527097433249,4.82256562090855,5.90022473460237,5.67232331208659,5.99613558417455,5.97103968331865,6.14239073188535,6.48336955480204,6.7200665568204,7.21905887001812,7.27992526964642,7.50940600830243,7.60067589866536,7.76859435887758,7.89249315026058,8.09848283810738,8.10358603206511,8.38410110077933,..,..,..,..
